quelle;FB1;FB2;FB3;GD;doi;title;authorships.raw_author_name;mfn-authors;publication_year;publication_date;language;type;journal;publisher;primary_location.license;open_access.is_oa;open_access.oa_status;cites_mfn_collection_specimen;is_taxonomic_revision;is_species_description;abteilung 1;abteilung 2;abteilung 3;kommentar;biblio.volume;biblio.issue;biblio.first_page;biblio.last_page;locations.landing_page_url;type_crossref;booktitle;editor;print;edition;book serie
FB1.csv;True;False;False;False;10.1080/21564574.2024.2404860;Evolutionary relationships in the African frog family Ptychadenidae, including the first molecular analysis, range extension, and distribution modelling of the monotypic genus Lanzarana;Nečas, T., Mazuch, T., Czurda, J., Elmi, H. S. A., Rödel, M. & Gvoždík, V.;Rödel, M.;2024;NaN;english;peerrevartikel;African Journal of Herpetology;Taylor & Francis;NaN;False;closed;True;True;False;Evolutionary Diversity Dynamics;;;NaN;73;2;236;260;https://doi.org/10.1080/21564574.2024.2404860|https://figshare.com/articles/journal_contribution/Evolutionary_relationships_in_the_African_frog_family_Ptychadenidae_including_the_first_molecular_analysis_range_extension_and_distribution_modelling_of_the_monotypic_genus_i_Lanzarana_i_/27241277;"journal-article";;;;;
FB3.csv;False;False;True;False;10.1007/978-3-662-69030-7_29;Evolutionsbiologie im Naturkundemuseum;Moormann, A.;Moormann, A.;2024;2024-07-01 00:00:00;Deutsch;sammelbandbeitrag;NaN;Springer Spektrum;NaN;False;closed;False;False;False;Innovation in Public Engagement, Partizipation und Open Science;;;Kategorie: Bildungswissenschaften;NaN;NaN;513;528;NaN;"NaN";Didaktik der Evolutionsbiologie.;Gemballa, S., Kattmann, U.;Berlin, Heidelberg;;
FB3.csv;False;False;True;False;10.1007/978-3-476-05951-2_32;Exotismus/Primitivismus;Gess, N., Heyne, E.;Heyne, E.;2024;2024-11-01 00:00:00;Deutsch;sammelbandbeitrag;NaN;Springer;NaN;False;closed;False;False;False;Innovation in Public Engagement, Partizipation und Open Science;;;Kategorie: Wiss. Handbuchartikel;NaN;NaN;283;288;NaN;"NaN";Handbuch Weimarer Republik. Literatur und Kultur;Lickhardt, M., Krause, R. ;J.B. Metzler, Stuttgart.;;
FB1.csv;True;False;False;False;10.1111/maps.14274;Experimentally induced troilite melt pervasion in chondritic analog materials: A study for FeNi-FeS darkening in chondrites;Moreau, J., Jõeleht, A., Stojic, A. N., Hamann, C., Kaufmann, F. E. D., Somelar, P., Plado, J., Hietala, S. & Kohout, T.;Hamann, C., Kaufmann, F. E. D.;2024;24.10.2024;English;peerrevartikel;Meteoritics & Planetary Science;Wiley;Other;False;closed;False;False;False;Solar System, Impacts & Meteorites;;;NaN;59;12;3229;3249;https://doi.org/10.1111/maps.14274;"journal-article";;;;;
FB1.csv;True;False;False;False;10.5194/epsc2024-1115;Exploring Polygonal Patterned Grounds in the Hyper-arid Atacama Desert: Insights into Formation Mechanisms and Implications for Martian Analogues;"Anderson J.; Sager C.; Airo A.; Miedtank A.; Schwonke F.; Feige J.";"Anderson J.; Sager C.; Airo A.; Miedtank A.; Schwonke F.; Feige J.";2024;2024-09-11;English;konferenzbeitragpaper;EPSC Abstracts 2024;Europlanet Science Congress 2024;CC BY;True;gold;NaN;NaN;NaN;Solar System;;;NaN;NaN;EPSC2024-1115;NaN;NaN;NaN;"NaN";;;;;
FB1.csv;True;False;False;False;10.1093/zoolinnean/zlae025;Exploring the relationship between environment and brain morphology in anurans: a comparative phylogenetic approach;Rodrigues, M. V., De Carvalho-E-Silva, S. P., Rödel, M. & De Mello Bezerra, A.;Rödel, M.;2024;NaN;english;peerrevartikel;Zoological Journal of the Linnean Society;Oxford Academic;NaN;False;closed;True;False;False;Evolutionary Diversity Dynamics;;;NaN;NaN;NaN;NaN;NaN;https://doi.org/10.1093/zoolinnean/zlae025;"journal-article";;;;;
FB1.csv;True;False;False;False;10.1111/1755-0998.13922;Express barcoding with NextGenPCR and MinION for species‐level sorting of ecological samples;Vasilita, C., Feng, V., Hansen, A. K., Hartop, E., Srivathsan, A., Struijk, R. & Meier, R. ;Feng, V., Hansen, A. K., Hartop, E., Srivathsan, A., Struijk, R. & Meier, R. ;2024;01/19/2024;English;peerrevartikel;Molecular Ecology Resources;Wiley;CC BY-NC;True;hybrid;False;False;False;Center for Integrative Biodiversity Discovery;;;NaN;NaN;NaN;NaN;NaN;https://doi.org/10.1111/1755-0998.13922|http://edoc.hu-berlin.de/18452/29203|https://pubmed.ncbi.nlm.nih.gov/38240168;"journal-article";;;;;
openalex;True;False;False;False;10.1111/mec.17539;Extensive Population Structure Highlights an Apparent Paradox of Stasis in the Impala (Aepyceros melampus);Garcia‐Erill, G., Wang, X., Rasmussen, M. S., Quinn, L., Khan, A., Bertola, L. D., Santander, C. G., Balboa, R. F., Ogutu, J. O., Pečnerová, P., Hanghøj, K., Kuja, J., Nursyifa, C., Masembe, C., Muwanika, V., Bibi, F., Moltke, I., Siegismund, H. R., Albrechtsen, A. & Heller, R. ;Bibi, F.;2024;2024-10-07;en;peerrevartikel;Molecular Ecology;Wiley;cc-by-nc-nd;True;hybrid;NaN;NaN;NaN;NaN;;;NaN;33;22;NaN;NaN;https://doi.org/10.1111/mec.17539|https://pubmed.ncbi.nlm.nih.gov/39373069;"journal-peerrevartikel";;;;;
FB1.csv;True;False;False;False;10.1130/g52795.1;Extreme twin densities in calcite—A shock indicator;Poelchau, M. H., Winkler, R., Kenkmann, T., Wirth, R., Luther, R. & Schäfer, F. ;Luther, R.;2024;27122024;English;peerrevartikel;Geology;The Geological Society of America;NaN;False;closed;False;False;False;Solar System, Impacts & Meteorites;;;NaN;NaN;NaN;NaN;NaN;https://doi.org/10.1130/g52795.1|https://figshare.com/articles/journal_contribution/Supplemental_Material_Extreme_twin_densities_in_calcite_A_shock_indicator/28074461;"journal-article";;;;;
FB2.csv;False;True;False;False;NaN;First description of the nest and eggs of the Spot-throated Hummingbird Thaumasius taczanowski;Marcuk, V., Eckhoff, P.;Eckhoff, P.;2024;2024-07-01;English;peerrevartikel;Cotinga;Neotropical Birding and Conservation;NaN;False;closed;True;False;False;Transformation and Conservation;;;NaN;46;NaN;43;45;NaN;"NaN";;;;;
FB1.csv;True;False;False;False;10.3897/fr.27.109621;First flower inclusion and fossil evidence of Cryptocarya (Laurales, Lauraceae) from Miocene amber of Zhangpu (China);Beurel, S., Bachelier, J. B., Munzinger, J., Shao, F., Hammel, J. U., Shi, G. & Sadowski, E. ;"Sadowski, E.; Beurel, S.";2024;2024-01-04;English;peerrevartikel;Fossil Record;Pensoft Publishers;CC BY;True;gold;True;False;True;Evolutionary Diversity Dynamics;;;NaN;27;1;1;11;https://doi.org/10.3897/fr.27.109621|https://hal.inrae.fr/hal-04379772|https://hal.inrae.fr/hal-04379772/file/foss-rec_article_109621_en_1.pdf|https://refubium.fu-berlin.de/handle/fub188/43208|https://hal.inrae.fr/hal-04379772/document|https://bib-pubdb1.desy.de/record/601966;"journal-article";;;;;
openalex;True;False;False;False;10.11646/palaeoentomology.7.4.2;First fossil record of the primitive family Acanthopteroctetidae from Myanmar amber (Lepidoptera, Glossata);Mey, W.;Mey, W.;2024;2024-08-29;en;peerrevartikel;Palaeoentomology;Magnolia Press;NaN;False;closed;NaN;NaN;NaN;NaN;;;NaN;7;4;457;460;https://doi.org/10.11646/palaeoentomology.7.4.2;"journal-peerrevartikel";;;;;
FB1.csv;True;False;False;False;10.1127/njgpa/2024/1195;First record of jumping plant lice of the family Liviidae (Hemiptera, Sternorrhyncha, Psylloidea) from Dominican amber;Burckhardt, D., Drohojowska, J., Serbina, L. Š. & Malenovský, I. ;Serbina, L. Š. ;2024;2024-06-25;english;wissartikel;Neues Jahrbuch für Geologie und Paläontologie-Abhandlungen;Schweizerbart Science Publishers;NaN;False;closed;False;False;True;Center for Integrative Biodiversity Discovery;;;NaN;311;2;215;227;NaN;"NaN";;;;;
openalex;True;False;False;False;10.11646/zootaxa.5493.5.2;First record of the genus Sergeya Ponomarenko, 2008 (Lepidoptera, Gelechiidae) from the Afrotropical and Oriental regions, with description of ten new species;Bidzilya, O. V., Mey, W. & Rajaei, H.;Mey, W.;2024;2024-08-14;en;peerrevartikel;Zootaxa;Magnolia Press;NaN;False;closed;NaN;NaN;NaN;NaN;;;NaN;5493;5;486;506;https://doi.org/10.11646/zootaxa.5493.5.2|https://pubmed.ncbi.nlm.nih.gov/39646560;"journal-peerrevartikel";;;;;
FB3.csv;False;False;True;False;10.1016/j.baae.2024.06.004;Flower richness is key to pollinator abundance: The role of garden features in cities;Neumann, A. E., Conitz, F., Karlebowski, S., Sturm, U., Schmack, J. M. & Egerer, M. ; Karlebowski, S., Sturm, U.;2024;2024-06-22 00:00:00;English;peerrevartikel;Basic and Applied Ecology;Elsevier;CC BY-NC-ND;True;hybrid;False;False;False;Innovation in Public Engagement, Partizipation und Open Science;;;NaN;79;NaN;102;113;https://doi.org/10.1016/j.baae.2024.06.004;"journal-article";;;;;
FB1.csv;True;False;False;False;10.3897/dez.71.112278;Forest leaf litter beetles of Taiwan: first DNA barcodes and first insight into the fauna;Hu, F., Arriaga-Varela, E., Biffi, G., Bocák, L., Bulirsch, P., Damaška, A. F., Frisch, J., Hájek, J., Hlaváč, P., Ho, B., Ho, Y., Hsiao, Y., Jelínek, J., Klimaszewski, J., Kundrata, R., Löbl, I., Makranczy, G., Matsumoto, K., Phang, G.,( . . .), Fikáček, M. ;Frisch, J.;2024;NaN;NaN;peerrevartikel;Deutsche Entomologische Zeitschrift;Pensoft Publishers;CC BY;True;gold;NaN;NaN;NaN;Center for Integrative Biodiversity Discovery;;;NaN;71;1;17;47;https://doi.org/10.3897/dez.71.112278|http://hdl.handle.net/10141/623071|https://hdl.handle.net/11590/462888|https://www.biodiversitylibrary.org/part/375182;"journal-article";;;;;
FB1.csv;True;False;False;False;10.1111/maps.14147;Forsteritic olivine in EH (enstatite) chondrite meteorites: A record of nebular, metamorphic, and crystal-lattice diffusion effects;"McKibbin, S.J.; Hecht, L.; Makarona, C.; Huber, M.; Terryn, H.; Claeys, P.";Hecht, L.;2024;2024-02-20;english;peerrevartikel;Meteorit Planet Sci;Wiley;CC BY;True;hybrid;NaN;NaN;NaN;Solar System, Impacts & Meteorites;;;use of microanalytical labs;59;6;1277;1296;https://doi.org/10.1111/maps.14147;"journal-article";;;;;
FB1.csv;True;False;False;False;10.3390/d16060345;Four New Sudanonautes Species of Freshwater Crabs (Crustacea: Decapoda: Potamonautidae) from Cameroon, Central Africa;Ndongo, P. A. M., Clark, P. F., Von Rintelen, T. & Cumberlidge, N. ;Von Rintelen, T.;2024;NaN;english;peerrevartikel;Diversity;MDPI;NaN;True;gold;NaN;NaN;NaN;Center for Integrative Biodiversity Discovery;;;NaN;16;6;345;NaN;https://doi.org/10.3390/d16060345;"journal-article";;;;;
FB1.csv;True;False;False;False;10.1016/j.scitotenv.2024.177759;Freshwater fish in mid and northern German rivers – Long-term trends and associated species traits;Friedrichs-Manthey, M., Bowler, D. E. & Freyhof, J. ;Freyhof, J. ;2024;NaN;english;peerrevartikel;Science of The Total Environment;Elsevier;CC BY;True;hybrid;False;False;False;Center for Integrative Biodiversity Discovery;;;NaN;957;NaN;177759;177759;https://doi.org/10.1016/j.scitotenv.2024.177759|https://pubmed.ncbi.nlm.nih.gov/39612709;"journal-article";;;;;
FB1.csv;True;False;False;False;10.5194/epsc2024-956;From Debris to Resource: Simulating High-Velocity Impacts of Space Debris on the Moon;Langer, N., Luther, R., Wünnemann, K., Koch, F. & Linke, S.;Langer, N., Luther, R., Wünnemann, K.;2024;2024-07-03 00:00:00;English;konferenzbeitragpaper;Europlanet Science Congress 2024 abstracts;Europlanet Society;CC BY;True;gold;False;False;False;Solar System, Impacts & Meteorites;;;NaN;NaN;NaN;NaN;NaN;NaN;"NaN";;;;;
FB1.csv;True;False;False;False;10.1093/zoolinnean/zlad198;From the dark side of paradise: a new natural replication of cave planthopper evolution from Hawaiian lava tubes (Hemiptera: Fulgoromorpha: Cixiidae);Hoch, H., Porter, M. L., Slay, C. M., Slay, M. E., Steck, M. & Chong, R. A. ;Hoch, H.;2024;NaN;English;peerrevartikel;Zoological Journal of the Linnean Society;Oxford Academic;NaN;True;hybrid;NaN;NaN;NaN;Center for Integrative Biodiversity Discovery;;;NaN;202;3;NaN;NaN;https://doi.org/10.1093/zoolinnean/zlad198;"journal-article";;;;;
FB1.csv;True;False;False;False;10.1002/ece3.70557;Functional and Character Disparity Are Decoupled in Turtle Mandibles;Ponstein, J., Hermanson, G., Jansen, M. W., Renaudie, J., Fröbisch, J. & Evers, S. W.;Ponstein, J.,  Jansen, M. W., Renaudie, J., Fröbisch, J. ;2024;2024-11-13 00:00:00;English;peerrevartikel;Ecology and Evolution;Wiley;NaN;True;hybrid;NaN;NaN;NaN;Evolutionary Diversity Dynamics;;;NaN;14;11;NaN;NaN;https://doi.org/10.1002/ece3.70557|https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11560343|https://pubmed.ncbi.nlm.nih.gov/39539676;"journal-article";;;;;
FB3.csv;False;False;True;False;10.5281/zenodo.13645350;Gemeinsam. Lokal. Forschen. Einblicke, Tipps und Praxisbeispiele aus dem Wettbewerb: Auf die Plätze! Citizen Science in deiner Stadt.;"Ferschinger, L.; Heinrich, G.; Höfer, R.; Lorenz, J.; Mühlenbein, F.; Soßdorf, A.";Heinrich, G., Lorenz, J;2024;2024-10-08 00:00:00;deutsch;wissartikel;Zenodo;;CC BY-NC;True;gold;False;False;False;Innovation in Public Engagement, Partizipation und Open Science;;;Es handelt sich beim Open Access um einen Diamond Open Access. Diese Status-Option war nicht im Drop-Down-Menü enthalten, weshalb ich Gold gewählt habe.;NaN;NaN;NaN;NaN;NaN;"NaN";;;;;
FB3.csv;False;False;True;False;10.1515/9783839471630-016;Gemeinschaftsgärten als Orte der Biodiversität in der Stadt;Egerer, M. & Sturm, U.;Sturm, U.;2024;2024-03-27 00:00:00;Deutsch;sammelbandbeitrag;NaN;transcript Verlag;CC BY-SA;True;gold;False;False;False;Innovation in Public Engagement, Partizipation und Open Science;;;NaN;NaN;NaN;267;276;NaN;"NaN";Unterwegs in die Stadt der Zukunft. Urbane Gärten als Orte der Transformation;Andrea Baier, Christa Müller and Karin Werner;Bielefeld;;
FB2.csv;False;True;False;False;10.1093/sysbio/syae001;Gene Flow and isolation in the arid Nearctic revealed by genomic analyses of Desert Spiny Lizards;Pavón-Vázquez, C. J., Rana, Q., Farleigh, K., Crispo, E., Zeng, M., Liliah, J., Mulcahy, D., Ascanio, A., Jezkova, T., Leaché, A. D., Flouri, T., Yang, Z. & Blair, C.;Mulcahy, D.;2024;2024-01-08 00:00:00;English;peerrevartikel;Systematic Biology;Oxford Academic;NaN;False;closed;False;True;False;Access and Use Design;;;NaN;73;2;323;342;https://doi.org/10.1093/sysbio/syae001|https://pubmed.ncbi.nlm.nih.gov/38190300;"journal-peerrevartikel";;;;;
openalex;True;False;False;False;10.22541/au.172515591.10119928/v1;GenoPop-Impute: Efficient and accurate whole-genome genotype imputation in non-model species for evolutionary genomic research;Gurke, M. & Mayer, F.;Gurke, M. & Mayer, F.;2024;2024-09-01;en;preprint;Authorea (Authorea);NaN;CC BY-NC-ND;True;green;NaN;NaN;NaN;NaN;;;NaN;NaN;NaN;NaN;NaN;https://doi.org/10.22541/au.172515591.10119928/v1;"posted-content";;;;;
FB3.csv;False;False;True;False;10.1016/j.ufug.2024.128481;Growing gardens into neighborhoods through transdisciplinary research;Egerer, M., Karlebowski, S., Schoo, D. & Sturm, U.;Karlebowski, S., Sturm, U.;2024;10.08.2024;English;peerrevartikel;Urban Forestry & Urban Greening;Elsevier;CC BY-NC-ND;True;NaN;False;False;False;Innovation in Public Engagement, Partizipation und Open Science;;;NaN;100;NaN;128481;;https://doi.org/10.1016/j.ufug.2024.128481;"journal-article";;;;;
FB1.csv;True;False;False;False;10.18061/bssb.v3i2.9527;Half of the Diversity Undescribed: Integrative Taxonomy Reveals 32 New Species and a High Cryptic Diversity in the Scopariinae and Crambinae of the Philippines (Lepidoptera: Crambidae);Léger, T.;Léger, T.;2024;16.10.2024;English;wissartikel;Bulletin of the Society of Systematic Biologists;Society of Systematic Biology;CC BY;True;gold;False;True;True;Center for Integrative Biodiversity Discovery;;;NaN;3;2;NaN;NaN;https://doi.org/10.18061/bssb.v3i2.9527;"journal-article";;;;;
openalex;True;False;False;False;10.5194/ejm-36-279-2024;Halogen-bearing metasomatizing melt preserved in high-pressure (HP) eclogites of Pfaffenberg, Bohemian Massif;Borghini, A., Ferrero, S., O’Brien, P. J., Wunder, B., Tollan, P., Majka, J., Fuchs, R. & Gresky, K.;Ferrero, S.;2024;15.03.2024;en;peerrevartikel;European Journal of Mineralogy;Elsevier;cc-by;True;gold;NaN;NaN;NaN;NaN;;;NaN;36;2;279;300;https://doi.org/10.5194/ejm-36-279-2024|http://hdl.handle.net/20.500.11850/666078|https://gfzpublic.gfz-potsdam.de/pubman/item/item_5025381_1/component/file_5025398/5025381.pdf|https://repository.publisso.de/resource/frl:6481251|http://urn.kb.se/resolve?urn=urn:nbn:se:uu:diva-526374;"journal-peerrevartikel";;;;;
openalex;True;False;False;False;10.1371/journal.pone.0315043;Heads up–Four Giraffa species have distinct cranial morphology;Kargopoulos, N., Marugán-Lobón, J., Chinsamy, A., Agwanda, B. R., Brown, M. B., Fennessy, S., Ferguson, S., Hoffman, R., Lala, F., Muneza, A., Mwebi, O., Otiende, M., Petzold, A., Winter, S., Zabeirou, A. R. M. & Fennessy, J.;Petzold, A.;2024;19.12.2024;en;peerrevartikel;PLoS ONE;Public Library of Science;cc-by;True;gold;NaN;NaN;NaN;NaN;;;NaN;19;12;e0315043;;https://doi.org/10.1371/journal.pone.0315043|https://pubmed.ncbi.nlm.nih.gov/39700177;"journal-peerrevartikel";;;;;
FB1.csv;True;False;False;False;NaN;Heimische Insekten ganz nah;Hoch, H.;Hoch, H.;2024;05.09.2024;Deutsch;buchpopular;NaN;Quelle & Meyer Verlag;NaN;False;NaN;NaN;NaN;NaN;Center for Integrative Biodiversity Discovery;;;ISBN 978-3-494-01980-2;NaN;NaN;NaN;NaN;NaN;"NaN";Heimische Insekten ganz nah;;Wiebelsheim;;
FB1.csv;True;False;False;False;10.1002/jwmg.2263;High freshwater turtle occupancy of streams within a sustainably managed tropical forest in Borneo;Tan, W. C., Vitalis, V., Sikuim, J., Rödder, D., Rödel, M. & Asad, S.;Rödel, M.;2024;02.07.2024;english;peerrevartikel;The Journal of Wildlife Management;The wildlife society - Wiley;cc-by;True;NaN;False;False;False;Evolutionary Diversity Dynamics;;;NaN;88;7;e22633;NaN;https://doi.org/10.1002/jwmg.22632;"journal-article";;;;;
FB1.csv;True;False;False;False;10.1002/ece3.70018;High levels of species' extirpation in an urban environment—A case study from Berlin, Germany, covering 1700–2023;Keinath, S., De Silva, S., Sommerwerk, N. & Freyhof, J.;Keinath, S., Sommerwerk, N. & Freyhof, J.;2024;15.07.2024;english;peerrevartikel;Ecology and Evolution;Wiley;CC BY;True;Gold OA;False;False;False;Center for Integrative Biodiversity Discovery;Evolutionary Diversity Dynamics;Biodiversity Policy Lab;This publication is also part of the FB3 Biodiversity Policy Lab;14;7;e70018;NaN;https://doi.org/10.1002/ece3.70018|https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11250399|https://pubmed.ncbi.nlm.nih.gov/39015877;"journal-article";;;;;
openalex;True;False;False;False;10.5194/egusphere-egu24-11813;High-pressure eclogites preserve a halogen-bearing metasomatizing agent in primary melt inclusions (Bohemian Massif, Germany).;Borghini, A., Ferrero, S., O’Brien, P., Wunder, B., Tollan, P., Majka, J., Fuchs, R. & Gresky, K.;Ferrero, S.;2024;08.03.2024;en;preprint;NaN;European Geosciences Union;CC BY;True;NaN;NaN;NaN;NaN;NaN;;;NaN;NaN;NaN;NaN;NaN;https://doi.org/10.5194/egusphere-egu24-11813;"posted-content";;;;;
FB2.csv;False;True;False;False;10.1016/j.cdev.2024.203909;Hilde Mangold: Original microscope slides and records of the gastrula organizer experiments;Driever, W., Holzschuh, J., Sommer, L., Nitschke, R., Naumann, A., Elmer, J. & Giere, P.; Sommer, L., Elmer, J. & Giere, P.;2024;28.02.2024;English;peerrevartikel;Cells and Development;Elsevier;CC BY-NC-ND;True;NaN;True;False;False;Service Development and Knowledge Transfer;;;Part of special issue: Spemann and Mangold centennial special issue. Part I: historical perspective;178;NaN;203909;;https://doi.org/10.1016/j.cdev.2024.203909|https://pubmed.ncbi.nlm.nih.gov/38428638;"journal-article";;;;;
FB1.csv;True;False;False;False;10.5194/epsc2024-1069;How and why can oxidation influence the reflectance spectrum of pyroxenes on planetary bodies?;Michalik, T., Otto, K. A., Maturilli, A., Cloutis, E. A. & Hecht, L.;T. Michalik, L. Hecht;2024;03.07.2024;English;konferenzbeitragpaper;Europlanet Science Congress 2024 abstracts;Europlanet Society;CC BY;True;NaN;False;False;False;Impacts & Meteorites;;;NaN;17;NaN;1069;NaN;NaN;"NaN";;;;;
FB3.csv;False;False;True;False;10.1007/s12665-024-11884-9;How do the social sciences approach wicked resource nexus problems? A bibliometric review;Kirschke, S. & Akif, N. U.;Kirschke, S.;2024;25.10.2024;English;peerrevartikel;Environmental Earth Sciences;Springer;NaN;False;NaN;False;False;False;Biodiversity Policy Lab;;;MfN Zweitaffiliation;83;NaN;607;NaN;NaN;"NaN";;;;;
